AccusedMasterID,CaseMasterID,CrimeNo,AccusedName,AgeYear,GenderID,CrimeRegisteredDate,prior_case_count,prior_cases_last_90d,prior_cases_last_180d,days_since_prev_case,current_case_heinous,prior_heinous_count,prior_heinous_ratio,gravity_escalation_flag,mean_inter_case_days,cadence_acceleration,distinct_crime_heads,repeated_offence_type,mo_consistency_score,recurring_location_count,target_label,is_evaluable
49020,34557,100010111202400010,Girish Rao,,1.0,2024-12-20,70,8,11,3.0,0,14,0.2,0,20.99,0.143,11,1,1.0,68,1,1
68178,48754,100030283202500015,Girish Rao,34.0,1.0,2025-01-01,71,9,11,12.0,0,14,0.1972,0,20.73,0.5789,11,1,1.0,68,1,1
61113,43498,100150544202500004,Girish Rao,43.0,,2025-01-02,72,10,12,1.0,0,14,0.1944,0,20.61,0.0485,11,1,0.0,69,1,1
67836,48508,100010050202500012,Girish Rao,27.0,1.0,2025-01-22,73,8,13,20.0,0,14,0.1918,0,20.33,0.9836,11,1,1.0,70,1,1
58426,41506,100040288202500007,Girish Rao,28.0,,2025-01-24,74,9,14,2.0,0,14,0.1892,0,20.33,0.0984,11,1,0.0,71,0,1
55187,39151,100070403202500002,Girish Rao,28.0,1.0,2025-02-25,75,8,13,32.0,0,14,0.1867,0,20.08,1.5935,11,1,0.0,72,1,1
55485,39376,100040288202500003,Girish Rao,,1.0,2025-03-15,76,7,14,18.0,1,14,0.1842,1,20.24,0.8893,11,1,0.0,73,1,1
64565,46056,100160566202500011,Girish Rao,20.0,1.0,2025-03-16,77,8,15,1.0,0,15,0.1948,0,20.21,0.0495,11,1,0.0,73,1,1
67808,48488,100230641202500010,Girish Rao,26.0,1.0,2025-03-16,78,9,16,0.0,1,15,0.1923,1,19.96,0.0,11,1,0.0,74,0,1
61446,43723,100010156202500002,Girish Rao,22.0,1.0,2025-04-25,79,4,14,40.0,0,16,0.2025,0,19.72,2.0286,11,1,1.0,75,1,1
58912,41856,100010051202500005,Girish Rao,,1.0,2025-05-01,80,5,15,6.0,0,16,0.2,0,19.97,0.3004,11,1,0.0,75,1,1
60037,42682,100010113202500006,Girish Rao,28.0,1.0,2025-05-19,81,6,14,18.0,0,16,0.1975,0,19.8,0.9091,11,1,0.0,76,1,1
63338,45213,100110482202500013,Girish Rao,25.0,,2025-06-02,82,6,14,14.0,0,16,0.1951,0,19.78,0.7079,11,1,0.0,77,1,1
62418,44510,100080415202500006,Girish Rao,24.0,1.0,2025-06-23,83,4,12,21.0,0,16,0.1928,0,19.71,1.0656,11,1,0.0,78,1,1
67224,48055,100250656202500010,Girish Rao,26.0,1.0,2025-07-14,84,5,11,21.0,0,16,0.1905,0,19.72,1.0648,11,1,1.0,79,1,1
64775,46213,100150545202500016,Girish Rao,22.0,1.0,2025-07-19,85,6,12,5.0,0,16,0.1882,0,19.74,0.2533,11,1,0.0,80,1,1
69770,49940,400210618202500002,Girish Rao,,,2025-08-14,86,5,11,26.0,1,16,0.186,1,19.56,1.3289,11,1,0.0,81,1,1
64431,45962,100010120202500009,Girish Rao,22.0,1.0,2025-08-28,87,5,11,14.0,1,17,0.1954,1,19.64,0.7128,11,1,0.0,82,1,1
67740,48429,100010062202500009,Girish Rao,27.0,1.0,2025-08-30,88,6,12,2.0,0,18,0.2045,0,19.57,0.1022,11,1,1.0,83,0,1
64406,45954,400020226202500002,Girish Rao,22.0,1.0,2025-10-17,89,4,10,48.0,0,18,0.2022,0,19.38,2.4774,11,1,0.0,84,1,1
65584,46829,100100457202500007,Girish Rao,,1.0,2025-10-28,90,4,10,11.0,0,18,0.2,0,19.7,0.5585,11,1,0.0,85,1,1
56050,39805,400280683202500001,Girish Rao,18.0,1.0,2025-10-31,91,5,10,3.0,0,18,0.1978,0,19.6,0.1531,11,1,0.0,86,0,1
63237,45131,100280686202500010,Girish Rao,27.0,1.0,2025-12-01,92,3,9,31.0,0,18,0.1957,0,19.42,1.5965,11,1,0.0,87,1,1
61609,43858,100110490202500005,Girish Rao,42.0,1.0,2025-12-03,93,4,10,2.0,0,18,0.1935,0,19.54,0.1023,11,1,0.0,88,-1,0
67830,48505,100010102202500011,Girish Rao,27.0,1.0,2025-12-07,94,5,11,4.0,0,18,0.1915,0,19.35,0.2067,11,1,1.0,89,-1,0
57107,40511,100240650202500002,Girish Rao,20.0,1.0,2025-12-09,95,6,12,2.0,0,18,0.1895,0,19.19,0.1042,11,1,0.0,90,-1,0
59779,42506,400010143202500001,Girish Rao,24.0,1.0,2025-12-26,96,7,12,17.0,0,18,0.1875,0,19.01,0.8942,11,1,0.0,91,-1,0
68531,49026,100010120202500015,Girish Rao,27.0,1.0,2025-12-29,97,8,13,3.0,0,18,0.1856,0,18.99,0.158,11,1,0.0,92,-1,0
1244,895,100040310202100003,Girish Reddy,41.0,,2021-03-11,0,0,0,365.0,0,0,0.0,0,365.0,1.0,0,0,0.0,0,0,1
5920,4067,100200610202100006,Girish Reddy,31.0,1.0,2021-04-15,1,1,1,35.0,1,0,0.0,1,35.0,1.0,1,0,0.0,1,1,1
8465,5664,100040288202100009,Girish Reddy,18.0,1.0,2021-05-02,2,2,2,17.0,1,1,0.5,0,35.0,0.4857,2,0,0.0,2,1,1
4991,3378,100010110202100002,Girish Reddy,17.0,1.0,2021-05-04,3,3,3,2.0,0,2,0.6667,0,26.0,0.0769,3,1,0.0,3,1,1
3285,2226,100130515202100006,Girish Reddy,36.0,1.0,2021-05-11,4,4,4,7.0,0,2,0.5,0,18.0,0.3889,3,0,0.0,4,1,1
3866,2584,100070383202100003,Girish Reddy,28.0,1.0,2021-05-16,5,5,5,5.0,0,2,0.4,0,15.25,0.3279,4,1,0.0,5,1,1
3846,2575,100010192202100003,Girish Reddy,45.0,1.0,2021-05-31,6,6,6,15.0,0,2,0.3333,0,13.2,1.1364,4,0,0.0,6,0,1
5363,3649,800010208202100002,Girish Reddy,,1.0,2021-07-18,7,5,7,48.0,1,2,0.2857,1,13.5,3.5556,5,1,0.0,7,0,1
2514,1736,100070387202100002,Girish Reddy,,1.0,2021-10-26,8,0,6,100.0,0,3,0.375,0,18.43,5.4264,5,0,0.0,8,1,1
1120,818,100220632202100002,Girish Reddy,,1.0,2021-11-01,9,1,5,6.0,0,3,0.3333,0,28.62,0.2096,6,1,0.0,9,1,1
8485,5672,100190601202100005,Girish Reddy,32.0,1.0,2021-11-22,10,2,4,21.0,0,3,0.3,0,26.11,0.8043,6,1,0.0,10,0,1
15349,10545,100150546202200002,Girish Reddy,32.0,1.0,2022-01-07,11,3,4,46.0,1,3,0.2727,1,25.6,1.7969,6,1,1.0,11,0,1
24490,16939,100070403202200011,Girish Reddy,25.0,1.0,2022-02-24,12,1,4,48.0,1,4,0.3333,1,27.45,1.7483,6,0,0.0,12,0,1
20447,14067,100050346202200006,Girish Reddy,29.0,1.0,2022-04-09,13,1,5,44.0,0,5,0.3846,0,29.17,1.5086,7,0,0.0,13,1,1
19598,13444,100020224202200006,Girish Reddy,25.0,1.0,2022-04-10,14,2,6,1.0,0,5,0.3571,0,30.31,0.033,8,1,1.0,14,1,1
23138,16004,100010052202200008,Girish Reddy,26.0,1.0,2022-04-20,15,3,7,10.0,0,5,0.3333,0,28.21,0.3544,8,1,0.5,15,1,1
25861,17879,100090428202200005,Girish Reddy,32.0,1.0,2022-04-24,16,4,8,4.0,1,5,0.3125,1,27.0,0.1481,8,1,0.0,16,1,1
15879,10902,100010147202200004,Girish Reddy,,3.0,2022-05-18,17,5,7,24.0,0,6,0.3529,0,25.56,0.9389,8,1,0.0,17,0,1
21226,14621,100220636202200005,Girish Reddy,24.0,1.0,2022-07-19,18,3,6,62.0,0,6,0.3333,0,25.47,2.4342,8,1,0.0,18,1,1
18613,12771,100140535202200007,Girish Reddy,42.0,1.0,2022-07-25,19,2,7,6.0,0,6,0.3158,0,27.5,0.2182,8,1,1.0,19,0,1
17587,12054,100170569202200004,Girish Reddy,17.0,1.0,2022-10-15,20,2,5,82.0,0,6,0.3,0,26.37,3.1098,8,1,0.0,20,0,1
21917,15095,100070380202200013,Girish Reddy,18.0,1.0,2022-12-17,21,1,3,63.0,0,6,0.2857,0,29.15,2.1612,8,1,0.0,21,1,1
22650,15656,100100464202200007,Girish Reddy,43.0,1.0,2022-12-18,22,2,4,1.0,1,6,0.2727,1,30.76,0.0325,8,1,0.0,22,0,1
30483,21139,100310706202300003,Girish Reddy,,1.0,2023-01-21,23,2,4,34.0,0,7,0.3043,0,29.41,1.1561,8,0,0.0,23,1,1
35251,24527,100010083202300006,Girish Reddy,,1.0,2023-01-28,24,3,4,7.0,0,7,0.2917,0,29.61,0.2364,9,1,0.0,24,0,1
35205,24497,100060363202300004,Girish Reddy,30.0,1.0,2023-04-24,25,1,4,86.0,0,7,0.28,0,28.67,3.0,9,1,0.0,25,0,1
26703,18480,100120496202300001,Girish Reddy,,1.0,2023-06-28,26,1,3,65.0,0,7,0.2692,0,30.96,2.0995,9,1,0.0,26,0,1
35714,24850,100010175202300004,Girish Reddy,,1.0,2023-09-05,27,1,2,69.0,0,7,0.2593,0,32.27,2.1383,9,1,1.0,27,1,1
40221,28130,100200604202300011,Girish Reddy,,,2023-09-06,28,2,3,1.0,0,7,0.25,0,33.63,0.0297,9,1,0.0,28,1,1
40242,28145,100010167202300013,Girish Reddy,,1.0,2023-09-28,29,2,4,22.0,0,7,0.2414,0,32.46,0.6777,9,1,0.0,29,1,1
38236,26702,400030273202300002,Girish Reddy,,1.0,2023-10-15,30,3,5,17.0,0,7,0.2333,0,32.1,0.5295,9,1,0.0,30,0,1
32060,22239,100020247202300006,Girish Reddy,,,2023-11-24,31,4,5,40.0,0,7,0.2258,0,31.6,1.2658,9,1,0.0,31,1,1
34187,23761,100220628202300009,Girish Reddy,22.0,1.0,2023-11-24,32,5,6,0.0,0,7,0.2188,0,31.87,0.0,9,1,0.0,32,1,1
32714,22701,100280687202300006,Girish Reddy,34.0,1.0,2023-12-12,33,4,7,18.0,1,7,0.2121,1,30.91,0.5824,9,1,1.0,33,1,1
30880,21433,100120492202300004,Girish Reddy,40.0,1.0,2023-12-26,34,5,7,14.0,0,8,0.2353,0,30.52,0.4588,9,1,1.0,34,1,1
28159,19493,100210616202300002,Girish Reddy,18.0,1.0,2023-12-31,35,5,8,5.0,1,8,0.2286,1,30.03,0.1665,9,1,0.0,35,1,1
41799,29248,100200605202400002,Girish Reddy,22.0,1.0,2024-01-23,36,5,9,23.0,0,9,0.25,0,29.31,0.7846,9,1,0.0,36,1,1
51222,36184,100010170202400011,Girish Reddy,29.0,1.0,2024-02-09,37,6,10,17.0,1,9,0.2432,1,29.14,0.5834,9,1,0.0,37,1,1
44728,31255,100010119202400005,Girish Reddy,35.0,1.0,2024-03-02,38,5,11,22.0,1,10,0.2632,1,28.81,0.7636,9,1,0.0,38,1,1
49416,34836,100190596202400010,Girish Reddy,,1.0,2024-03-20,39,5,10,18.0,0,11,0.2821,0,28.63,0.6287,9,1,0.0,39,0,1
41113,28778,100240649202400002,Girish Reddy,,1.0,2024-05-04,40,3,9,45.0,0,11,0.275,0,28.36,1.5868,9,1,0.0,40,1,1
52938,37429,100180583202400010,Girish Reddy,15.0,1.0,2024-05-27,41,3,8,23.0,1,11,0.2683,1,28.77,0.7993,9,1,0.0,41,1,1
45824,32082,100170577202400006,Girish Reddy,,1.0,2024-06-23,42,2,8,27.0,0,12,0.2857,0,28.63,0.9429,9,1,0.0,42,1,1
42767,29873,100090438202400002,Girish Reddy,36.0,1.0,2024-07-05,43,3,7,12.0,0,12,0.2791,0,28.6,0.4197,9,1,0.0,43,1,1
42013,29376,100060357202400001,Girish Reddy,22.0,1.0,2024-07-12,44,4,8,7.0,0,12,0.2727,0,28.21,0.2481,9,1,0.0,44,1,1
54693,38759,100060372202400017,Girish Reddy,25.0,1.0,2024-08-02,45,5,8,21.0,0,12,0.2667,0,27.73,0.7574,9,1,0.0,45,1,1
50734,35870,100020237202400012,Girish Reddy,,1.0,2024-08-09,46,5,8,7.0,0,12,0.2609,0,27.58,0.2538,9,0,0.0,46,1,1
50688,35833,100020243202400007,Girish Reddy,,1.0,2024-08-27,47,5,9,18.0,0,12,0.2553,0,27.13,0.6635,10,1,0.0,47,0,1
51907,36682,100270672202400011,Girish Reddy,29.0,1.0,2024-10-23,48,3,8,57.0,0,12,0.25,0,26.94,2.1161,10,1,0.0,48,1,1
48412,34057,100070381202400011,Girish Reddy,27.0,1.0,2024-11-03,49,3,8,11.0,0,12,0.2449,0,27.56,0.3991,10,1,0.0,49,1,1
49452,34863,100210616202400011,Girish Reddy,49.0,,2024-11-03,50,4,9,0.0,0,12,0.24,0,27.22,0.0,10,1,0.0,50,0,1
45415,31786,100030283202400006,Girish Reddy,37.0,1.0,2024-12-30,51,3,8,57.0,0,12,0.2353,0,26.7,2.1348,10,1,0.0,50,1,1
65957,47109,100230645202500020,Girish Reddy,,,2025-01-16,52,4,7,17.0,0,12,0.2308,0,27.29,0.6228,10,1,0.0,51,1,1
60903,43328,100310707202500005,Girish Reddy,17.0,1.0,2025-02-02,53,2,7,17.0,0,12,0.2264,0,27.1,0.6274,10,1,0.0,52,0,1
56500,40118,100050345202500002,Girish Reddy,,1.0,2025-03-26,54,3,6,52.0,0,12,0.2222,0,26.91,1.9327,10,1,0.0,53,0,1
59784,42511,100100452202500006,Girish Reddy,30.0,1.0,2025-04-26,55,2,6,31.0,0,12,0.2182,0,27.37,1.1326,10,1,0.0,54,1,1
61438,43718,100150552202500007,Girish Reddy,,1.0,2025-04-30,56,3,7,4.0,0,12,0.2143,0,27.44,0.1458,10,1,0.0,55,1,1
55997,39764,100010197202500001,Girish Reddy,19.0,1.0,2025-05-03,57,4,6,3.0,0,12,0.2105,0,27.02,0.111,10,1,0.0,56,0,1
59313,42143,800130528202500001,Girish Reddy,49.0,1.0,2025-06-08,58,4,7,36.0,0,12,0.2069,0,26.6,1.3536,10,1,0.0,57,0,1
59010,41920,100170570202500002,Girish Reddy,,1.0,2025-08-23,59,1,5,76.0,0,12,0.2034,0,26.76,2.8402,10,1,0.0,58,1,1
63451,45268,100200606202500007,Girish Reddy,31.0,1.0,2025-09-10,60,1,6,18.0,0,12,0.2,0,27.59,0.6523,10,1,0.0,59,0,1
65296,46599,100010206202500014,Girish Reddy,21.0,1.0,2025-10-12,61,2,6,32.0,0,12,0.1967,0,27.43,1.1665,10,1,1.0,60,1,1
68615,49094,100060373202500008,Girish Reddy,22.0,1.0,2025-11-03,62,3,4,22.0,0,12,0.1935,0,27.51,0.7998,10,1,0.0,61,0,1
64750,46193,800120502202500002,Girish Reddy,16.0,1.0,2025-12-09,63,3,4,36.0,0,12,0.1905,0,27.42,1.3129,10,1,1.0,62,-1,0
9620,6450,100270675202100007,Girish Sheikh,24.0,1.0,2021-01-03,0,0,0,365.0,0,0,0.0,0,365.0,1.0,0,0,0.0,0,0,1
6057,4156,100100465202100011,Girish Sheikh,28.0,1.0,2021-02-24,1,1,1,52.0,0,0,0.0,0,52.0,1.0,1,0,0.0,1,0,1
7870,5300,100010088202100008,Girish Sheikh,32.0,1.0,2021-04-07,2,1,2,42.0,0,0,0.0,0,52.0,0.8077,2,0,0.0,2,1,1
8820,5934,400080427202100002,Girish Sheikh,23.0,1.0,2021-04-07,3,2,3,0.0,0,0,0.0,0,47.0,0.0,3,1,0.0,3,1,1
10506,7065,100080412202100008,Girish Sheikh,23.0,1.0,2021-04-10,4,3,4,3.0,0,0,0.0,0,31.67,0.0947,3,1,0.0,4,1,1
3444,2312,800030256202100001,Girish Sheikh,29.0,1.0,2021-04-25,5,4,5,15.0,0,0,0.0,0,24.5,0.6122,3,0,0.0,5,0,1
1083,796,100060369202100004,Girish Sheikh,22.0,1.0,2021-06-07,6,4,6,43.0,0,0,0.0,0,22.6,1.9027,4,1,0.0,6,1,1
8779,5896,100080410202100006,Girish Sheikh,23.0,1.0,2021-06-14,7,5,7,7.0,0,0,0.0,0,26.0,0.2692,4,1,0.0,7,1,1
6316,4318,100010089202100002,Girish Sheikh,,1.0,2021-07-01,8,6,8,17.0,0,0,0.0,0,23.29,0.7301,4,0,0.0,8,1,1
3801,2546,100140541202100004,Girish Sheikh,,1.0,2021-07-10,9,4,8,9.0,1,0,0.0,1,22.5,0.4,5,0,0.0,9,0,1
8599,5746,100080421202100012,Girish Sheikh,23.0,1.0,2021-08-29,10,4,8,50.0,0,1,0.1,0,21.0,2.381,6,1,0.0,10,1,1
3708,2489,100030260202100005,Girish Sheikh,29.0,1.0,2021-09-23,11,3,9,25.0,0,1,0.0909,0,23.9,1.046,6,1,0.0,11,0,1
12631,8533,100350730202100013,Girish Sheikh,29.0,1.0,2021-10-30,12,2,6,37.0,0,1,0.0833,0,24.0,1.5417,6,1,0.0,12,1,1
8517,5693,100080404202100006,Girish Sheikh,23.0,1.0,2021-11-08,13,3,7,9.0,0,1,0.0769,0,25.08,0.3588,6,1,0.0,13,1,1
2146,1503,100280687202100004,Girish Sheikh,,1.0,2021-11-14,14,4,8,6.0,0,1,0.0714,0,23.85,0.2516,6,1,0.0,14,1,1
5327,3624,100030256202100003,Girish Sheikh,29.0,1.0,2021-11-18,15,5,9,4.0,1,1,0.0667,1,22.57,0.1772,6,1,0.0,15,1,1
5328,3624,100030256202100003,Girish Sheikh,29.0,1.0,2021-11-18,16,6,10,0.0,1,2,0.125,1,21.33,0.0,6,1,0.0,15,1,1
6528,4426,100190596202100007,Girish Sheikh,23.0,,2021-11-19,17,7,11,1.0,0,3,0.1765,0,20.06,0.0498,6,1,0.0,15,1,1
7479,5046,100080405202100005,Girish Sheikh,23.0,1.0,2021-11-19,18,8,12,0.0,0,3,0.1667,0,18.94,0.0,6,1,0.0,16,1,1
7481,5046,100080405202100005,Girish Sheikh,23.0,1.0,2021-11-19,19,9,13,0.0,0,3,0.1579,0,17.94,0.0,6,1,0.0,17,1,1
4684,3153,100010049202100004,Girish Sheikh,23.0,1.0,2021-11-21,20,10,14,2.0,0,3,0.15,0,17.05,0.1173,6,1,0.0,17,1,1
6670,4523,100070400202100006,Girish Sheikh,,1.0,2021-11-27,21,11,15,6.0,0,3,0.1429,0,16.3,0.3681,6,1,0.0,18,1,1
2367,1653,100010177202100001,Girish Sheikh,25.0,1.0,2021-11-30,22,11,16,3.0,0,3,0.1364,0,15.81,0.1898,6,1,0.0,19,1,1
10195,6847,100170576202100010,Girish Sheikh,35.0,1.0,2021-12-04,23,12,17,4.0,0,3,0.1304,0,15.23,0.2627,6,1,0.0,20,1,1
7847,5283,100080421202100008,Girish Sheikh,23.0,1.0,2021-12-21,24,13,16,17.0,0,3,0.125,0,14.74,1.1534,6,1,1.0,21,0,1
22404,15475,100110485202200008,Girish Sheikh,29.0,1.0,2022-02-02,25,12,15,43.0,0,3,0.12,0,14.83,2.8989,6,1,0.0,21,1,1
18464,12655,100230645202200004,Girish Sheikh,26.0,1.0,2022-02-18,26,6,16,16.0,0,3,0.1154,0,15.96,1.0025,6,1,0.0,22,0,1
21556,14854,100080420202200007,Girish Sheikh,20.0,1.0,2022-03-30,27,2,15,40.0,0,3,0.1111,0,15.96,2.506,6,1,0.0,23,0,1
14922,10252,100040298202200004,Girish Sheikh,,1.0,2022-06-08,28,1,4,70.0,0,3,0.1071,0,16.85,4.1538,6,0,0.0,24,1,1
20578,14148,100050332202200009,Girish Sheikh,55.0,1.0,2022-06-14,29,2,5,6.0,0,3,0.1034,0,18.75,0.32,7,1,0.0,25,0,1
19469,13362,100050343202200006,Girish Sheikh,39.0,1.0,2022-07-18,30,2,5,34.0,1,3,0.1,1,18.31,1.8569,7,1,0.0,26,1,1
16386,11231,100010084202200005,Girish Sheikh,33.0,1.0,2022-07-30,31,3,6,12.0,0,4,0.129,0,18.83,0.6372,7,1,0.0,27,1,1
14622,10015,100010156202200004,Girish Sheikh,33.0,1.0,2022-08-03,32,4,6,4.0,0,4,0.125,0,18.61,0.2149,7,1,0.0,28,1,1
14623,10015,100010156202200004,Girish Sheikh,33.0,1.0,2022-08-03,33,5,7,0.0,0,4,0.1212,0,18.16,0.0,7,1,0.0,29,0,1
16703,11440,100010187202200005,Girish Sheikh,33.0,1.0,2022-09-09,34,5,7,37.0,0,4,0.1176,0,17.64,2.0979,7,1,0.0,29,1,1
23276,16089,100110477202200011,Girish Sheikh,20.0,1.0,2022-09-30,35,5,7,21.0,1,4,0.1143,1,18.21,1.1535,7,0,0.0,30,1,1
15671,10760,100010168202200005,Girish Sheikh,33.0,1.0,2022-10-03,36,6,8,3.0,0,5,0.1389,0,18.29,0.1641,8,1,1.0,31,1,1
15559,10696,100010180202200004,Girish Sheikh,33.0,1.0,2022-10-08,37,7,9,5.0,0,5,0.1351,0,17.86,0.2799,8,1,1.0,32,1,1
13644,9316,100010086202200001,Girish Sheikh,33.0,1.0,2022-10-18,38,7,10,10.0,0,5,0.1316,0,17.51,0.571,8,1,0.0,33,0,1
35891,24969,100040307202300009,Girish Sheikh,41.0,1.0,2023-01-13,39,1,9,87.0,0,5,0.1282,0,17.32,5.0243,8,0,0.0,34,1,1
32085,22254,100040295202300007,Girish Sheikh,,1.0,2023-01-26,40,1,9,13.0,0,5,0.125,0,19.1,0.6805,9,1,0.0,35,1,1
30109,20869,100040292202300007,Girish Sheikh,28.0,1.0,2023-02-09,41,2,7,14.0,0,5,0.122,0,18.95,0.7388,9,1,0.0,36,0,1
34694,24103,100150542202300010,Girish Sheikh,15.0,1.0,2023-05-06,42,1,3,86.0,0,5,0.119,0,18.83,4.5674,9,1,0.0,37,1,1
31824,22049,100200608202300004,Girish Sheikh,34.0,,2023-05-25,43,1,4,19.0,0,5,0.1163,0,20.43,0.9301,9,1,0.0,38,1,1
27714,19179,100030256202300001,Girish Sheikh,31.0,1.0,2023-05-26,44,2,5,1.0,0,5,0.1136,0,20.4,0.049,9,1,0.0,39,1,1
27715,19179,100030256202300001,Girish Sheikh,31.0,1.0,2023-05-26,45,3,6,0.0,0,5,0.1111,0,19.95,0.0,9,1,0.0,39,0,1
27558,19082,100090428202300001,Girish Sheikh,19.0,1.0,2023-07-08,46,4,7,43.0,0,5,0.1087,0,19.53,2.2014,9,1,0.0,39,1,1
28935,20053,400120500202300001,Girish Sheikh,,,2023-07-11,47,5,8,3.0,0,5,0.1064,0,20.04,0.1497,9,1,0.0,40,1,1
36287,25301,100150549202300010,Girish Sheikh,,,2023-07-20,48,6,8,9.0,0,5,0.1042,0,19.68,0.4573,9,1,0.0,41,1,1
35000,24346,100150553202300008,Girish Sheikh,52.0,1.0,2023-07-26,49,7,8,6.0,0,5,0.102,0,19.46,0.3084,9,1,0.0,42,0,1
39531,27634,100010106202300014,Girish Sheikh,,1.0,2023-08-26,50,4,8,31.0,0,5,0.1,0,19.18,1.616,9,1,0.3333,43,1,1
29275,20270,100010172202300003,Girish Sheikh,24.0,1.0,2023-08-27,51,5,9,1.0,0,5,0.098,0,19.42,0.0515,9,1,1.0,44,1,1
32976,22884,100280682202300011,Girish Sheikh,34.0,1.0,2023-08-31,52,6,10,4.0,0,5,0.0962,0,19.06,0.2099,9,1,0.0,45,1,1
34364,23884,100030268202300005,Girish Sheikh,31.0,1.0,2023-09-10,53,7,11,10.0,0,5,0.0943,0,18.77,0.5328,9,1,0.0,46,1,1
35237,24521,100010146202300002,Girish Sheikh,24.0,1.0,2023-09-29,54,8,12,19.0,0,5,0.0926,0,18.6,1.0213,9,1,1.0,47,0,1
30945,21458,100220628202300006,Girish Sheikh,,1.0,2023-11-22,55,5,11,54.0,0,5,0.0909,0,18.61,2.9015,9,1,0.0,48,1,1
27439,19007,100030251202300002,Girish Sheikh,31.0,1.0,2023-12-18,56,2,10,26.0,0,5,0.0893,0,19.25,1.3503,9,1,0.0,49,1,1
42441,29649,100010196202400002,Girish Sheikh,33.0,,2024-01-07,57,2,10,20.0,0,5,0.0877,0,19.38,1.0323,9,1,0.0,50,1,1
43540,30395,100010205202400005,Girish Sheikh,,3.0,2024-01-10,58,3,10,3.0,0,5,0.0862,0,19.39,0.1548,9,1,1.0,51,1,1
45300,31695,100060364202400004,Girish Sheikh,30.0,1.0,2024-01-11,59,4,11,1.0,0,5,0.0847,0,19.1,0.0523,9,1,0.0,52,0,1
48528,34153,100170568202400010,Girish Sheikh,,1.0,2024-02-21,60,4,10,41.0,0,5,0.0833,0,18.8,2.1812,9,1,0.0,53,1,1
47947,33679,100010197202400005,Girish Sheikh,18.0,1.0,2024-03-08,61,5,8,16.0,0,5,0.082,0,19.17,0.8348,9,1,0.0,54,1,1
45853,32100,400120493202400001,Girish Sheikh,30.0,1.0,2024-03-24,62,5,8,16.0,0,5,0.0806,0,19.11,0.837,9,1,1.0,55,0,1
42676,29820,100020215202400003,Girish Sheikh,22.0,1.0,2024-06-18,63,1,6,86.0,0,5,0.0794,0,19.06,4.511,9,1,1.0,56,1,1
48099,33804,100060364202400007,Girish Sheikh,,1.0,2024-06-23,64,1,7,5.0,0,5,0.0781,0,20.13,0.2484,9,1,0.0,57,1,1
48533,34156,100070394202400003,Girish Sheikh,,1.0,2024-07-02,65,2,8,9.0,1,5,0.0769,1,19.89,0.4525,9,0,0.0,57,1,1
54675,38747,400140533202400004,Girish Sheikh,28.0,1.0,2024-07-28,66,3,6,26.0,1,6,0.0909,1,19.72,1.3183,10,1,0.0,58,0,1
49366,34805,100210622202400010,Girish Sheikh,,1.0,2024-09-30,67,2,4,64.0,1,7,0.1045,1,19.82,3.2294,10,1,0.0,59,1,1
51315,36269,100340725202400014,Girish Sheikh,37.0,1.0,2024-10-18,68,2,5,18.0,0,8,0.1176,0,20.48,0.879,10,1,0.0,60,1,1
53393,37757,100050332202400017,Girish Sheikh,16.0,1.0,2024-10-30,69,2,6,12.0,0,8,0.1159,0,20.44,0.5871,10,1,0.0,61,0,1
40669,28468,100130527202400002,Girish Sheikh,21.0,1.0,2024-12-01,70,3,7,32.0,0,8,0.1143,0,20.32,1.5749,10,1,1.0,61,1,1
43102,30082,100030259202400003,Girish Sheikh,,1.0,2024-12-21,71,4,6,20.0,0,8,0.1127,0,20.49,0.9763,10,1,0.0,62,0,1
62084,44252,100140531202500005,Girish Sheikh,24.0,1.0,2025-01-28,72,3,5,38.0,0,8,0.1111,0,20.48,1.8556,10,1,1.0,63,1,1
63915,45579,800350728202500002,Girish Sheikh,23.0,1.0,2025-02-27,73,3,6,30.0,0,8,0.1096,0,20.72,1.4477,10,1,0.0,64,0,1
69829,49991,100010099202500012,Girish Sheikh,,1.0,2025-04-29,74,1,4,61.0,1,8,0.1081,1,20.85,2.9258,10,1,0.0,65,1,1
61542,43794,400010163202500001,Girish Sheikh,,1.0,2025-05-17,75,2,5,18.0,1,9,0.12,1,21.39,0.8414,10,1,0.0,66,1,1
62879,44836,100060377202500007,Girish Sheikh,,1.0,2025-06-16,76,2,5,30.0,0,10,0.1316,0,21.35,1.4054,10,1,0.0,67,1,1
60739,43219,100030279202500006,Girish Sheikh,40.0,1.0,2025-07-01,77,3,5,15.0,0,10,0.1299,0,21.46,0.699,10,1,0.0,68,1,1
59153,42028,100020215202500003,Girish Sheikh,28.0,1.0,2025-07-04,78,4,6,3.0,0,10,0.1282,0,21.38,0.1403,10,0,0.0,69,0,1
60095,42731,100260665202500004,Girish Sheikh,,,2025-08-05,79,4,6,32.0,0,10,0.1266,0,21.14,1.5136,11,1,0.5,69,1,1
56343,40003,100330719202500001,Girish Sheikh,31.0,1.0,2025-08-29,80,4,6,24.0,1,10,0.125,1,21.28,1.1279,11,1,0.0,70,1,1
57131,40537,100100457202500002,Girish Sheikh,17.0,1.0,2025-09-05,81,5,7,7.0,0,11,0.1358,0,21.31,0.3284,11,1,0.0,71,1,1
58295,41383,100010152202500005,Girish Sheikh,23.0,1.0,2025-09-10,82,6,8,5.0,0,11,0.1341,0,21.14,0.2366,11,1,1.0,72,1,1
